Timestamp,PDF_Name,Task,Provider,Model,Prompt_Tokens,Completion_Tokens,Total_Tokens,Cost_USD,Cost_KRW
2026-06-11 17:51:50,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 31)",Gemini,gemini-3.1-flash-lite,276,3,279,0.00001080,0.0151
2026-06-11 17:51:51,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 32)",Gemini,gemini-3.1-flash-lite,273,3,276,0.00001069,0.0150
2026-06-11 17:51:52,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 33)",Gemini,gemini-3.1-flash-lite,271,3,274,0.00001061,0.0149
2026-06-11 17:51:53,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 34)",Gemini,gemini-3.1-flash-lite,274,3,277,0.00001072,0.0150
2026-06-11 17:51:53,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 35)",Gemini,gemini-3.1-flash-lite,274,6,280,0.00001117,0.0156
2026-06-11 17:51:55,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 36)",Gemini,gemini-3.1-flash-lite,276,3,279,0.00001080,0.0151
2026-06-11 17:51:55,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 37)",Gemini,gemini-3.1-flash-lite,273,3,276,0.00001069,0.0150
2026-06-11 17:51:56,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 38)",Gemini,gemini-3.1-flash-lite,272,3,275,0.00001065,0.0149
2026-06-11 17:51:57,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 39)",Gemini,gemini-3.1-flash-lite,273,4,277,0.00001084,0.0152
2026-06-11 17:51:58,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 40)",Gemini,gemini-3.1-flash-lite,273,4,277,0.00001084,0.0152
2026-06-11 17:51:59,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 41)",Gemini,gemini-3.1-flash-lite,275,3,278,0.00001076,0.0151
2026-06-11 17:52:01,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 42)",Gemini,gemini-3.1-flash-lite,527,346,873,0.00007166,0.1003
2026-06-11 17:52:03,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 43)",Gemini,gemini-3.1-flash-lite,634,305,939,0.00006952,0.0973
2026-06-11 17:52:04,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 44)",Gemini,gemini-3.1-flash-lite,648,130,778,0.00004380,0.0613
2026-06-11 17:52:05,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 45)",Gemini,gemini-3.1-flash-lite,415,22,437,0.00001886,0.0264
2026-06-11 17:52:05,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 46)",Gemini,gemini-3.1-flash-lite,324,3,327,0.00001260,0.0176
2026-06-11 17:52:06,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 47)",Gemini,gemini-3.1-flash-lite,307,55,362,0.00001976,0.0277
2026-06-11 17:52:07,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 48)",Gemini,gemini-3.1-flash-lite,368,4,372,0.00001440,0.0202
2026-06-11 17:52:08,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 49)",Gemini,gemini-3.1-flash-lite,413,64,477,0.00002509,0.0351
2026-06-11 17:52:09,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 50)",Gemini,gemini-3.1-flash-lite,487,77,564,0.00002981,0.0417
2026-06-11 17:52:10,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 51)",Gemini,gemini-3.1-flash-lite,470,72,542,0.00002842,0.0398
2026-06-11 17:52:11,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 52)",Gemini,gemini-3.1-flash-lite,505,64,569,0.00002854,0.0400
2026-06-11 17:52:12,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 53)",Gemini,gemini-3.1-flash-lite,480,72,552,0.00002880,0.0403
2026-06-11 17:52:13,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 54)",Gemini,gemini-3.1-flash-lite,486,71,557,0.00002887,0.0404
2026-06-11 17:52:14,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 55)",Gemini,gemini-3.1-flash-lite,470,50,520,0.00002512,0.0352
2026-06-11 17:52:15,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 56)",Gemini,gemini-3.1-flash-lite,404,62,466,0.00002445,0.0342
2026-06-11 17:52:15,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 57)",Gemini,gemini-3.1-flash-lite,404,5,409,0.00001590,0.0223
2026-06-11 17:52:16,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 58)",Gemini,gemini-3.1-flash-lite,420,68,488,0.00002595,0.0363
2026-06-11 17:52:17,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 59)",Gemini,gemini-3.1-flash-lite,463,55,518,0.00002561,0.0359
2026-06-11 17:52:18,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 60)",Gemini,gemini-3.1-flash-lite,482,77,559,0.00002962,0.0415
2026-06-11 17:52:19,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 61)",Gemini,gemini-3.1-flash-lite,434,66,500,0.00002617,0.0366
2026-06-11 17:52:20,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 62)",Gemini,gemini-3.1-flash-lite,398,29,427,0.00001927,0.0270
2026-06-11 17:52:21,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 9, Block 63)",Gemini,gemini-3.1-flash-lite,305,12,317,0.00001324,0.0185
2026-06-11 17:52:21,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 1)",Gemini,gemini-3.1-flash-lite,327,26,353,0.00001616,0.0226
2026-06-11 17:52:22,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 2)",Gemini,gemini-3.1-flash-lite,434,56,490,0.00002467,0.0345
2026-06-11 17:52:23,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 3)",Gemini,gemini-3.1-flash-lite,454,82,536,0.00002933,0.0411
2026-06-11 17:52:24,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 4)",Gemini,gemini-3.1-flash-lite,486,56,542,0.00002662,0.0373
2026-06-11 17:52:25,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 5)",Gemini,gemini-3.1-flash-lite,453,65,518,0.00002674,0.0374
2026-06-11 17:52:26,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 6)",Gemini,gemini-3.1-flash-lite,464,54,518,0.00002550,0.0357
2026-06-11 17:52:26,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 7)",Gemini,gemini-3.1-flash-lite,464,64,528,0.00002700,0.0378
2026-06-11 17:52:27,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 8)",Gemini,gemini-3.1-flash-lite,475,92,567,0.00003161,0.0443
2026-06-11 17:52:29,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 9)",Gemini,gemini-3.1-flash-lite,473,59,532,0.00002659,0.0372
2026-06-11 17:52:29,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 10)",Gemini,gemini-3.1-flash-lite,464,61,525,0.00002655,0.0372
2026-06-11 17:52:30,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 11)",Gemini,gemini-3.1-flash-lite,482,53,535,0.00002602,0.0364
2026-06-11 17:52:31,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 12)",Gemini,gemini-3.1-flash-lite,420,79,499,0.00002760,0.0386
2026-06-11 17:52:32,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 13)",Gemini,gemini-3.1-flash-lite,397,22,419,0.00001819,0.0255
2026-06-11 17:52:33,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 14)",Gemini,gemini-3.1-flash-lite,410,27,437,0.00001942,0.0272
2026-06-11 17:52:33,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 15)",Gemini,gemini-3.1-flash-lite,373,65,438,0.00002374,0.0332
2026-06-11 17:52:34,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 16)",Gemini,gemini-3.1-flash-lite,420,6,426,0.00001665,0.0233
2026-06-11 17:52:35,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 17)",Gemini,gemini-3.1-flash-lite,353,76,429,0.00002464,0.0345
2026-06-11 17:52:36,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 18)",Gemini,gemini-3.1-flash-lite,392,6,398,0.00001560,0.0218
2026-06-11 17:52:36,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 19)",Gemini,gemini-3.1-flash-lite,325,43,368,0.00001864,0.0261
2026-06-11 17:52:37,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 20)",Gemini,gemini-3.1-flash-lite,394,10,404,0.00001627,0.0228
2026-06-11 17:52:38,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 21)",Gemini,gemini-3.1-flash-lite,414,75,489,0.00002677,0.0375
2026-06-11 17:52:39,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 22)",Gemini,gemini-3.1-flash-lite,462,62,524,0.00002662,0.0373
2026-06-11 17:52:39,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 23)",Gemini,gemini-3.1-flash-lite,388,37,425,0.00002010,0.0281
2026-06-11 17:52:40,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 24)",Gemini,gemini-3.1-flash-lite,307,1,308,0.00001166,0.0163
2026-06-11 17:52:41,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 25)",Gemini,gemini-3.1-flash-lite,279,5,284,0.00001121,0.0157
2026-06-11 17:52:41,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 26)",Gemini,gemini-3.1-flash-lite,281,9,290,0.00001189,0.0166
2026-06-11 17:52:42,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 27)",Gemini,gemini-3.1-flash-lite,298,30,328,0.00001567,0.0219
2026-06-11 17:52:43,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 28)",Gemini,gemini-3.1-flash-lite,311,26,337,0.00001556,0.0218
2026-06-11 17:52:44,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 29)",Gemini,gemini-3.1-flash-lite,320,24,344,0.00001560,0.0218
2026-06-11 17:52:44,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 10, Block 30)",Gemini,gemini-3.1-flash-lite,297,40,337,0.00001714,0.0240
2026-06-11 17:52:45,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 11, Block 1)",Gemini,gemini-3.1-flash-lite,316,49,365,0.00001920,0.0269
2026-06-11 17:52:46,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 12, Block 1)",Gemini,gemini-3.1-flash-lite,327,59,386,0.00002111,0.0296
2026-06-11 17:52:47,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 13, Block 1)",Gemini,gemini-3.1-flash-lite,329,59,388,0.00002119,0.0297
2026-06-11 17:52:48,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,Pipeline Translate Title Metadata,Gemini,gemini-3.1-flash-lite,280,17,297,0.00001305,0.0183
2026-06-11 17:52:49,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,Pipeline Translate Abstract Metadata,Gemini,gemini-3.1-flash-lite,376,162,538,0.00003840,0.0538
2026-06-12 11:02:21,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,Pipeline Metadata Extraction,Gemini,gemini-3.1-flash-lite,1022,293,1315,0.00008227,0.1152
2026-06-12 11:02:22,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 1, Block 1)",Gemini,gemini-3.1-flash-lite,311,35,346,0.00001691,0.0237
2026-06-12 11:02:22,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 1, Block 2)",Gemini,gemini-3.1-flash-lite,317,12,329,0.00001369,0.0192
2026-06-12 11:02:23,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 1, Block 3)",Gemini,gemini-3.1-flash-lite,297,35,332,0.00001639,0.0229
2026-06-12 11:02:24,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 1, Block 4)",Gemini,gemini-3.1-flash-lite,290,37,327,0.00001642,0.0230
2026-06-12 11:02:24,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 1, Block 5)",Gemini,gemini-3.1-flash-lite,299,8,307,0.00001241,0.0174
2026-06-12 11:02:25,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 1, Block 6)",Gemini,gemini-3.1-flash-lite,285,13,298,0.00001264,0.0177
2026-06-12 11:02:26,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 1, Block 7)",Gemini,gemini-3.1-flash-lite,379,2,381,0.00001451,0.0203
2026-06-12 11:02:27,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 1, Block 8)",Gemini,gemini-3.1-flash-lite,388,129,517,0.00003390,0.0475
2026-06-12 11:02:29,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 1, Block 9)",Gemini,gemini-3.1-flash-lite,398,33,431,0.00001987,0.0278
2026-06-12 11:02:30,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 1, Block 10)",Gemini,gemini-3.1-flash-lite,308,17,325,0.00001410,0.0197
2026-06-12 11:02:31,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 1, Block 11)",Gemini,gemini-3.1-flash-lite,284,16,300,0.00001305,0.0183
2026-06-12 11:02:32,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 2, Block 1)",Gemini,gemini-3.1-flash-lite,281,4,285,0.00001114,0.0156
2026-06-12 11:02:33,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 2, Block 2)",Gemini,gemini-3.1-flash-lite,442,210,652,0.00004808,0.0673
2026-06-12 11:02:34,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 2, Block 3)",Gemini,gemini-3.1-flash-lite,438,192,630,0.00004523,0.0633
2026-06-12 11:02:35,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 3, Block 1)",Gemini,gemini-3.1-flash-lite,293,43,336,0.00001744,0.0244
2026-06-12 11:02:36,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 3, Block 2)",Gemini,gemini-3.1-flash-lite,293,37,330,0.00001654,0.0232
2026-06-12 11:02:36,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 1)",Gemini,gemini-3.1-flash-lite,299,17,316,0.00001376,0.0193
2026-06-12 11:02:37,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 2)",Gemini,gemini-3.1-flash-lite,313,49,362,0.00001909,0.0267
2026-06-12 11:02:38,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 3)",Gemini,gemini-3.1-flash-lite,300,13,313,0.00001320,0.0185
2026-06-12 11:02:38,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 4)",Gemini,gemini-3.1-flash-lite,289,6,295,0.00001174,0.0164
2026-06-12 11:02:39,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 5)",Gemini,gemini-3.1-flash-lite,282,18,300,0.00001327,0.0186
2026-06-12 11:02:40,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 6)",Gemini,gemini-3.1-flash-lite,277,8,285,0.00001159,0.0162
2026-06-12 11:02:41,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 7)",Gemini,gemini-3.1-flash-lite,405,160,565,0.00003919,0.0549
2026-06-12 11:02:42,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 8)",Gemini,gemini-3.1-flash-lite,402,159,561,0.00003892,0.0545
2026-06-12 11:02:43,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 9)",Gemini,gemini-3.1-flash-lite,490,3,493,0.00001883,0.0264
2026-06-12 11:02:45,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 10)",Gemini,gemini-3.1-flash-lite,622,433,1055,0.00008827,0.1236
2026-06-12 11:02:46,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 11)",Gemini,gemini-3.1-flash-lite,642,328,970,0.00007327,0.1026
2026-06-12 11:02:47,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 12)",Gemini,gemini-3.1-flash-lite,625,28,653,0.00002764,0.0387
2026-06-12 11:02:49,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 13)",Gemini,gemini-3.1-flash-lite,674,469,1143,0.00009563,0.1339
2026-06-12 11:02:51,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 14)",Gemini,gemini-3.1-flash-lite,666,418,1084,0.00008767,0.1227
2026-06-12 11:02:51,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 15)",Gemini,gemini-3.1-flash-lite,730,55,785,0.00003562,0.0499
2026-06-12 11:02:53,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 16)",Gemini,gemini-3.1-flash-lite,495,147,642,0.00004061,0.0569
2026-06-12 11:02:54,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 17)",Gemini,gemini-3.1-flash-lite,472,114,586,0.00003480,0.0487
2026-06-12 11:02:55,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 4, Block 18)",Gemini,gemini-3.1-flash-lite,356,40,396,0.00001935,0.0271
2026-06-12 11:02:56,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 1)",Gemini,gemini-3.1-flash-lite,444,263,707,0.00005610,0.0785
2026-06-12 11:02:57,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 2)",Gemini,gemini-3.1-flash-lite,467,255,722,0.00005576,0.0781
2026-06-12 11:02:58,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 3)",Gemini,gemini-3.1-flash-lite,593,33,626,0.00002719,0.0381
2026-06-12 11:02:59,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 4)",Gemini,gemini-3.1-flash-lite,454,173,627,0.00004298,0.0602
2026-06-12 11:03:00,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 5)",Gemini,gemini-3.1-flash-lite,465,33,498,0.00002239,0.0313
2026-06-12 11:03:01,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 6)",Gemini,gemini-3.1-flash-lite,400,186,586,0.00004290,0.0601
2026-06-12 11:03:02,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 7)",Gemini,gemini-3.1-flash-lite,370,142,512,0.00003518,0.0492
2026-06-12 11:03:03,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 8)",Gemini,gemini-3.1-flash-lite,413,8,421,0.00001669,0.0234
2026-06-12 11:03:04,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 9)",Gemini,gemini-3.1-flash-lite,347,75,422,0.00002426,0.0340
2026-06-12 11:03:05,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 10)",Gemini,gemini-3.1-flash-lite,354,27,381,0.00001733,0.0243
2026-06-12 11:03:06,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 11)",Gemini,gemini-3.1-flash-lite,332,70,402,0.00002295,0.0321
2026-06-12 11:03:07,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 12)",Gemini,gemini-3.1-flash-lite,368,131,499,0.00003345,0.0468
2026-06-12 11:03:08,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 13)",Gemini,gemini-3.1-flash-lite,363,127,490,0.00003266,0.0457
2026-06-12 11:03:09,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 14)",Gemini,gemini-3.1-flash-lite,354,11,365,0.00001492,0.0209
2026-06-12 11:03:10,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 15)",Gemini,gemini-3.1-flash-lite,288,3,291,0.00001125,0.0158
2026-06-12 11:03:11,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 16)",Gemini,gemini-3.1-flash-lite,306,56,362,0.00001987,0.0278
2026-06-12 11:03:11,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 17)",Gemini,gemini-3.1-flash-lite,334,56,390,0.00002093,0.0293
2026-06-12 11:03:12,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 18)",Gemini,gemini-3.1-flash-lite,316,22,338,0.00001515,0.0212
2026-06-12 11:03:13,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 19)",Gemini,gemini-3.1-flash-lite,297,29,326,0.00001549,0.0217
2026-06-12 11:03:14,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 20)",Gemini,gemini-3.1-flash-lite,288,7,295,0.00001185,0.0166
2026-06-12 11:03:15,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 21)",Gemini,gemini-3.1-flash-lite,275,1,276,0.00001046,0.0146
2026-06-12 11:03:16,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 22)",Gemini,gemini-3.1-flash-lite,279,19,298,0.00001331,0.0186
2026-06-12 11:03:17,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 23)",Gemini,gemini-3.1-flash-lite,290,36,326,0.00001627,0.0228
2026-06-12 11:03:18,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 24)",Gemini,gemini-3.1-flash-lite,305,35,340,0.00001669,0.0234
2026-06-12 11:03:18,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 25)",Gemini,gemini-3.1-flash-lite,301,34,335,0.00001639,0.0229
2026-06-12 11:03:19,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 26)",Gemini,gemini-3.1-flash-lite,297,26,323,0.00001504,0.0211
2026-06-12 11:03:21,MECHANISTIC MODELING OF CHF IN FORCED-CONVECTION.pdf,"Pipeline Translate Block (Page 5, Block 27)",Gemini,gemini-3.1-flash-lite,512,261,773,0.00005835,0.0817
